"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","G1","death_48h_all",604,0.0132450331125828,0.0132450331125828,0.999999999999999,0.372554122155932,2.684173763031,0.999999999999998,-5.27781755147853e-18,-0.0129045717857567,0.0129045717857567,0.999999999999999
"EICU","G1","death_48h_never",570,0.012280701754386,0.0140350877192982,0.873445825935131,0.314329705163436,2.42709358457493,0.795252481823632,-0.00175438596491229,-0.0149953347893141,0.0114865628594895,0.795146705297836
"EICU","G1","death_48h_censored",590,0.0135593220338983,0.0135593220338983,0.999999999999999,0.372488293446724,2.68464812879556,0.999999999999999,-1.30351616541111e-17,-0.0132089378259499,0.0132089378259498,0.999999999999998
"EICU","G1","death_7d_all",604,0.0314569536423841,0.0298013245033113,1.05735992402028,0.549061129901446,2.03622137506775,0.86751320849811,0.00165562913907285,-0.0177943785129738,0.0211056367911195,0.86752416193936
"EICU","G1","death_7d_never",570,0.0315789473684211,0.0315789473684211,1,0.514539376881293,1.94348585342712,1,-1.83970321039756e-17,-0.0203210372403312,0.0203210372403312,0.999999999999999
"EICU","G1","death_7d_censored",579,0.0310880829015544,0.0310880829015544,1,0.514630671139027,1.94314108365658,0.999999999999999,-5.01649715120066e-18,-0.0200099622553555,0.0200099622553555,1
"EICU","G1","hosp_mort_descriptive",604,0.0529801324503311,0.0596026490066225,0.882672884421456,0.540451552047021,1.44159345632725,0.618030868171106,-0.00662251655629139,-0.0326365406052313,0.0193915074926485,0.617893823222777
"EICU","G2","aki1_48h",776,0.220360824742268,0.229381443298969,0.949558919119062,0.748051290126046,1.20534801928706,0.670618101128673,-0.00902061855670106,-0.0505876187622387,0.0325463816488366,0.670642544046672
"EICU","G2","aki2_48h",776,0.0347938144329897,0.0270618556701031,1.29601373252276,0.725970967015069,2.31366221406028,0.380524652908446,0.0077319587628866,-0.0095011935292374,0.0249651110550106,0.37932687395583
"EICU","G2","aki3_48h",776,0.00644329896907216,0.0115979381443299,0.552673335884716,0.184244432676061,1.65784014073836,0.290038932056698,-0.00515463917525773,-0.0145650648479666,0.00425578649745109,0.283166257983623
"EICU","G2","aki1_7d",742,0.247978436657682,0.250673854447439,0.985701622538195,0.778976059913853,1.247288252712,0.904542720579899,-0.00269541778975742,-0.0467478015996183,0.0413569660201035,0.904558154562383
"EICU","G2","aki2_7d",742,0.0592991913746631,0.0444743935309973,1.35434570218045,0.851896586729154,2.15313960589658,0.199723148877628,0.0148247978436657,-0.00774760622355975,0.0373972019108912,0.198203895316744
